,Fighter_ID,Knockdowns_0_sum,Knockdowns_0_min,Knockdowns_0_max,Knockdowns_0_mean,Knockdowns_0_median,Knockdowns_0_q25,Knockdowns_0_q75,Significant_Strikes_0_sum,Significant_Strikes_0_min,Significant_Strikes_0_max,Significant_Strikes_0_mean,Significant_Strikes_0_median,Significant_Strikes_0_q25,Significant_Strikes_0_q75,Significant_Strike_pct_0_sum,Significant_Strike_pct_0_min,Significant_Strike_pct_0_max,Significant_Strike_pct_0_mean,Significant_Strike_pct_0_median,Significant_Strike_pct_0_q25,Significant_Strike_pct_0_q75,Total_Strikes_0_sum,Total_Strikes_0_min,Total_Strikes_0_max,Total_Strikes_0_mean,Total_Strikes_0_median,Total_Strikes_0_q25,Total_Strikes_0_q75,Head_0_sum,Head_0_min,Head_0_max,Head_0_mean,Head_0_median,Head_0_q25,Head_0_q75,Body_0_sum,Body_0_min,Body_0_max,Body_0_mean,Body_0_median,Body_0_q25,Body_0_q75,Legs_0_sum,Legs_0_min,Legs_0_max,Legs_0_mean,Legs_0_median,Legs_0_q25,Legs_0_q75,Distance_0_sum,Distance_0_min,Distance_0_max,Distance_0_mean,Distance_0_median,Distance_0_q25,Distance_0_q75,Clinch_0_sum,Clinch_0_min,Clinch_0_max,Clinch_0_mean,Clinch_0_median,Clinch_0_q25,Clinch_0_q75,Ground_0_sum,Ground_0_min,Ground_0_max,Ground_0_mean,Ground_0_median,Ground_0_q25,Ground_0_q75,Takedowns_0_sum,Takedowns_0_min,Takedowns_0_max,Takedowns_0_mean,Takedowns_0_median,Takedowns_0_q25,Takedowns_0_q75,Takedown_pct_0_sum,Takedown_pct_0_min,Takedown_pct_0_max,Takedown_pct_0_mean,Takedown_pct_0_median,Takedown_pct_0_q25,Takedown_pct_0_q75,Submission_Attempt_0_sum,Submission_Attempt_0_min,Submission_Attempt_0_max,Submission_Attempt_0_mean,Submission_Attempt_0_median,Submission_Attempt_0_q25,Submission_Attempt_0_q75,Rev_0_sum,Rev_0_min,Rev_0_max,Rev_0_mean,Rev_0_median,Rev_0_q25,Rev_0_q75,Control_Time_0_sum,Control_Time_0_min,Control_Time_0_max,Control_Time_0_mean,Control_Time_0_median,Control_Time_0_q25,Control_Time_0_q75
0,04d5718ed2661e8c,0,0,0,0.0,0.0,0.0,0.0,388,1,28,19.4,20.0,17.0,25.0,804.0,23.0,63.0,40.2,34.0,29.0,54.0,1408,3,106,70.4,73.0,61.0,90.0,298,0,25,14.9,15.5,12.0,20.0,26,0,4,1.3,1.0,1.0,2.0,64,0,16,3.2,1.5,0.0,4.0,222,1,21,11.1,11.5,6.0,16.0,64,0,7,3.2,3.5,1.0,5.0,102,0,24,5.1,2.5,0.0,6.0,4,0,1,0.2,0.0,0.0,0.0,132.0,0.0,33.0,11.0,0.0,0.0,33.0,8,0,3,0.4,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1938.0,1.0,231.00000000000003,96.9,83.5,36.0,149.0
1,c8136ab8aa32c974,0,0,0,0.0,0.0,0.0,0.0,136,13,21,17.0,17.0,14.5,19.5,506.0,46.0,72.0,63.25,67.5,60.25,70.5,320,33,47,40.0,40.0,37.5,42.5,62,5,10,7.75,8.0,6.5,9.25,64,4,11,8.0,8.5,5.5,11.0,10,0,3,1.25,1.0,0.0,2.25,48,2,11,6.0,5.5,2.0,9.5,34,2,8,4.25,3.5,2.0,5.75,54,2,14,6.75,5.5,2.0,10.25,6,0,1,0.75,1.0,0.75,1.0,500.0,0.0,100.0,62.5,75.0,37.5,100.0,2,0,1,0.25,0.0,0.0,0.25,2,0,1,0.25,0.0,0.0,0.25,818.0,73.0,146.0,102.25,95.0,85.0,112.25
2,27541033b97c076d,6,0,2,0.3,0.0,0.0,0.0,168,2,19,8.4,8.0,3.0,13.0,1014.0,17.0,100.0,50.7,47.0,27.0,61.0,380,4,30,19.0,20.5,10.0,25.0,124,1,12,6.2,5.0,3.0,9.0,30,0,7,1.5,1.0,0.0,2.0,14,0,7,0.7,0.0,0.0,0.0,76,1,11,3.8,2.0,1.0,7.0,50,0,13,2.5,1.5,0.0,3.0,42,0,9,2.1,1.5,0.0,2.0,16,0,3,0.8,0.0,0.0,2.0,800.0,0.0,100.0,80.0,100.0,100.0,100.0,6,0,1,0.3,0.0,0.0,1.0,2,0,1,0.1,0.0,0.0,0.0,822.0,0.0,179.0,41.1,0.0,0.0,66.0
3,f0abbb6f3444dae7,6,0,1,0.25,0.0,0.0,0.25,434,1,32,18.083333333333332,18.5,11.0,24.75,1208.0,25.0,77.0,50.333333333333336,45.0,42.75,64.25,1018,6,70,42.416666666666664,43.5,34.75,55.0,286,1,23,11.916666666666666,11.0,8.75,14.75,102,0,8,4.25,3.5,2.0,7.25,46,0,7,1.9166666666666667,1.0,0.0,2.25,244,0,27,10.166666666666666,7.5,4.0,15.0,170,1,24,7.083333333333333,4.0,2.75,10.0,20,0,6,0.8333333333333334,0.0,0.0,1.0,2,0,1,0.08333333333333333,0.0,0.0,0.0,100.0,0.0,50.0,25.0,25.0,0.0,50.0,4,0,1,0.16666666666666666,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,320.0,0.0,76.0,13.333333333333334,0.0,0.0,12.25
4,2eae41f61776c60f,0,0,0,0.0,0.0,0.0,0.0,148,0,24,8.222222222222221,8.0,2.0,10.0,800.0,25.0,100.0,50.0,41.0,31.75,58.0,462,0,60,25.666666666666668,28.0,19.0,32.0,120,0,21,6.666666666666667,6.0,0.0,7.0,14,0,3,0.7777777777777778,1.0,0.0,1.0,14,0,2,0.7777777777777778,0.0,0.0,2.0,84,0,12,4.666666666666667,5.0,2.0,6.0,48,0,12,2.6666666666666665,1.0,1.0,3.0,16,0,6,0.8888888888888888,0.0,0.0,0.0,8,0,1,0.4444444444444444,0.0,0.0,1.0,566.0,0.0,100.0,47.166666666666664,41.5,0.0,100.0,26,0,3,1.4444444444444444,2.0,0.0,2.0,2,0,1,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,4e9fb05d7e5e61b8,2,0,1,0.3333333333333333,0.0,0.0,0.75,70,8,14,11.666666666666666,13.0,9.25,13.75,314.0,50.0,54.0,52.333333333333336,53.0,50.75,53.75,250,30,48,41.666666666666664,47.0,34.25,47.75,68,7,14,11.333333333333334,13.0,8.5,13.75,2,0,1,0.3333333333333333,0.0,0.0,0.75,0,0,0,0.0,0.0,0.0,0.0,12,0,3,2.0,3.0,0.75,3.0,56,5,14,9.333333333333334,9.0,6.0,12.75,2,0,1,0.3333333333333333,0.0,0.0,0.75,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,40.0,5.0,8.0,6.666666666666667,7.0,5.5,7.75
6,08ae5cd9aef7ddd3,0,0,0,0.0,0.0,0.0,0.0,126,1,53,21.0,9.0,3.0,42.0,434.0,36.0,100.0,72.33333333333333,81.0,47.25,95.25,362,1,147,60.333333333333336,33.0,9.0,118.5,70,0,26,11.666666666666666,9.0,2.25,21.75,6,0,2,1.0,1.0,0.25,1.75,50,0,25,8.333333333333334,0.0,0.0,18.75,108,0,53,18.0,1.0,0.25,40.0,0,0,0,0.0,0.0,0.0,0.0,18,0,9,3.0,0.0,0.0,6.75,2,0,1,0.3333333333333333,0.0,0.0,0.75,200.0,0.0,100.0,50.0,50.0,0.0,100.0,2,0,1,0.3333333333333333,0.0,0.0,0.75,2,0,1,0.3333333333333333,0.0,0.0,0.75,224.0,0.0,112.0,37.333333333333336,0.0,0.0,84.0
7,1ff9589f9065a9ed,14,0,2,0.22580645161290322,0.0,0.0,0.0,544,0,29,8.774193548387096,7.0,3.0,11.75,3010.0,0.0,100.0,48.54838709677419,45.0,31.0,66.0,1618,1,78,26.096774193548388,27.0,9.25,35.0,290,0,22,4.67741935483871,2.0,1.0,7.0,172,0,14,2.774193548387097,2.0,0.0,3.75,82,0,5,1.3225806451612903,1.0,0.0,2.0,208,0,20,3.3548387096774195,3.0,1.0,4.75,196,0,17,3.161290322580645,1.0,0.0,5.5,140,0,15,2.2580645161290325,0.0,0.0,2.0,36,0,3,0.5806451612903226,0.0,0.0,1.0,2016.0,0.0,100.0,59.294117647058826,50.0,33.0,100.0,36,0,4,0.5806451612903226,0.0,0.0,1.0,2,0,1,0.03225806451612903,0.0,0.0,0.0,4144.0,0.0,290.0,66.83870967741936,37.0,1.0,118.25000000000001
8,b44f39a5c6596953,14,0,2,0.3888888888888889,0.0,0.0,1.0,386,2,24,10.722222222222221,9.0,8.0,14.0,1372.0,20.0,68.0,38.111111111111114,34.5,28.0,47.0,1208,7,73,33.55555555555556,36.0,17.0,43.0,194,0,18,5.388888888888889,4.5,2.0,7.0,22,0,6,0.6111111111111112,0.0,0.0,0.0,170,1,12,4.722222222222222,5.0,2.0,6.0,272,1,17,7.555555555555555,8.0,4.0,10.0,48,0,8,1.3333333333333333,0.0,0.0,2.0,66,0,10,1.8333333333333333,0.0,0.0,2.0,2,0,1,0.05555555555555555,0.0,0.0,0.0,200.0,0.0,100.0,50.0,50.0,0.0,100.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1154.0,0.0,168.0,32.05555555555556,0.5,0.0,26.0
9,b361180739bed4b0,6,0,2,0.3333333333333333,0.0,0.0,0.0,134,1,14,7.444444444444445,8.0,4.0,11.0,1102.0,33.0,100.0,61.22222222222222,58.0,44.0,68.0,406,5,66,22.555555555555557,17.0,16.0,24.0,126,1,13,7.0,7.0,4.0,11.0,8,0,3,0.4444444444444444,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,20,0,5,1.1111111111111112,1.0,0.0,1.0,32,0,8,1.7777777777777777,0.0,0.0,2.0,82,0,13,4.555555555555555,3.0,0.0,8.0,14,0,2,0.7777777777777778,1.0,0.0,1.0,1100.0,0.0,100.0,78.57142857142857,100.0,62.5,100.0,6,0,1,0.3333333333333333,0.0,0.0,1.0,2,0,1,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,33e33d51f289d2a1,0,0,0,0.0,0.0,0.0,0.0,246,1,31,12.3,11.5,4.0,18.0,1686.0,66.0,100.0,84.3,81.5,77.0,92.0,668,2,104,33.4,20.5,12.0,39.0,126,0,22,6.3,3.0,1.0,9.0,52,0,13,2.6,1.0,0.0,3.0,68,0,9,3.4,2.0,1.0,5.0,98,0,18,4.9,2.0,1.0,6.0,88,0,30,4.4,0.5,0.0,3.0,60,0,19,3.0,0.5,0.0,2.0,4,0,1,0.2,0.0,0.0,0.0,200.0,50.0,50.0,50.0,50.0,50.0,50.0,6,0,1,0.3,0.0,0.0,1.0,4,0,1,0.2,0.0,0.0,0.0,720.0,0.0,265.0,36.0,0.0,0.0,34.0
11,0ee783aa00e468f0,28,0,2,0.358974358974359,0.0,0.0,1.0,672,0,35,8.615384615384615,9.0,3.25,12.0,3896.0,11.0,100.0,51.26315789473684,50.0,40.0,61.0,2720,0,199,34.87179487179487,23.0,11.25,36.0,556,0,34,7.128205128205129,6.0,2.0,11.75,82,0,5,1.0512820512820513,0.0,0.0,2.0,34,0,6,0.4358974358974359,0.0,0.0,0.75,232,0,14,2.9743589743589745,2.0,1.0,4.75,88,0,7,1.1282051282051282,0.0,0.0,1.75,352,0,35,4.512820512820513,3.0,0.0,6.0,34,0,4,0.4358974358974359,0.0,0.0,1.0,1940.0,20.0,100.0,80.83333333333333,100.0,50.0,100.0,12,0,3,0.15384615384615385,0.0,0.0,0.0,4,0,2,0.05128205128205128,0.0,0.0,0.0,306.0,0.0,72.0,3.923076923076923,0.0,0.0,0.0
12,271fe91f4ba9d2c5,4,0,1,0.14285714285714285,0.0,0.0,0.0,568,0,83,20.285714285714285,11.5,6.0,27.0,1632.0,33.0,96.0,62.76923076923077,68.0,53.0,75.0,1812,0,191,64.71428571428571,48.5,24.0,98.0,320,0,66,11.428571428571429,6.0,4.0,9.0,238,0,35,8.5,6.0,0.0,17.0,10,0,3,0.35714285714285715,0.0,0.0,0.0,64,0,8,2.2857142857142856,1.5,0.0,4.0,320,0,69,11.428571428571429,3.5,0.0,13.0,184,0,34,6.571428571428571,2.5,0.0,6.0,14,0,3,0.5,0.0,0.0,1.0,900.0,50.0,100.0,90.0,100.0,100.0,100.0,10,0,2,0.35714285714285715,0.0,0.0,1.0,2,0,1,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,977081bc01197656,0,0,0,0.0,0.0,0.0,0.0,180,12,48,30.0,30.0,16.5,43.5,376.0,48.0,71.0,62.666666666666664,69.0,53.25,70.5,588,47,169,98.0,78.0,54.75,146.25,80,7,23,13.333333333333334,10.0,7.75,19.75,80,3,31,13.333333333333334,6.0,3.75,24.75,20,1,7,3.3333333333333335,2.0,1.25,5.75,38,2,9,6.333333333333333,8.0,3.5,8.75,108,4,39,18.0,11.0,5.75,32.0,34,0,17,5.666666666666667,0.0,0.0,12.75,4,0,2,0.6666666666666666,0.0,0.0,1.5,200.0,0.0,100.0,50.0,50.0,0.0,100.0,2,0,1,0.3333333333333333,0.0,0.0,0.75,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,c670aa48827d6be6,0,0,0,0.0,0.0,0.0,0.0,220,0,57,9.166666666666666,2.0,0.0,10.0,684.0,0.0,87.0,38.0,37.0,18.0,52.0,1440,0,256,60.0,17.5,3.0,66.5,158,0,36,6.583333333333333,2.0,0.0,9.5,42,0,16,1.75,0.0,0.0,0.0,20,0,5,0.8333333333333334,0.0,0.0,1.0,32,0,7,1.3333333333333333,0.0,0.0,1.25,14,0,5,0.5833333333333334,0.0,0.0,0.25,174,0,52,7.25,1.0,0.0,6.75,16,0,2,0.6666666666666666,1.0,0.0,1.0,1180.0,0.0,100.0,73.75,100.0,47.5,100.0,12,0,2,0.5,0.0,0.0,1.0,2,0,1,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,1dc56b59cb28425d,0,0,0,0.0,0.0,0.0,0.0,20,0,6,1.6666666666666667,0.0,0.0,4.0,116.0,0.0,40.0,14.5,9.0,0.0,23.5,208,0,59,17.333333333333332,4.0,0.0,37.0,12,0,4,1.0,0.0,0.0,2.0,0,0,0,0.0,0.0,0.0,0.0,8,0,4,0.6666666666666666,0.0,0.0,0.0,18,0,6,1.5,0.0,0.0,3.0,2,0,1,0.16666666666666666,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,1,4,1.6666666666666667,1.0,1.0,2.0,4,0,1,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,2f5cbecbbe18bac4,0,0,0,0.0,0.0,0.0,0.0,158,4,20,13.166666666666666,13.5,9.0,19.0,418.0,25.0,40.0,34.833333333333336,36.0,35.0,37.0,450,16,55,37.5,40.0,27.0,47.0,78,2,13,6.5,5.5,4.0,9.0,24,0,6,2.0,1.5,0.0,3.0,56,0,9,4.666666666666667,4.5,4.0,6.0,140,4,19,11.666666666666666,11.0,7.0,18.0,16,0,5,1.3333333333333333,1.0,0.0,1.0,2,0,1,0.16666666666666666,0.0,0.0,0.0,2,0,1,0.16666666666666666,0.0,0.0,0.0,28.0,0.0,14.0,4.666666666666667,0.0,0.0,10.5,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,150.0,0.0,35.0,12.5,4.5,0.0,31.000000000000004
17,fa6796c55d6c5440,0,0,0,0.0,0.0,0.0,0.0,410,1,27,11.38888888888889,11.0,5.0,14.0,1866.0,12.0,88.0,51.833333333333336,54.5,36.0,68.0,1278,8,73,35.5,34.0,23.0,44.0,248,1,16,6.888888888888889,5.0,3.0,10.0,42,0,5,1.1666666666666667,1.0,0.0,2.0,120,0,22,3.3333333333333335,2.0,0.0,4.0,218,0,23,6.055555555555555,4.0,2.0,9.0,38,0,9,1.0555555555555556,0.0,0.0,1.0,154,0,26,4.277777777777778,0.5,0.0,6.0,58,0,5,1.6111111111111112,1.0,0.0,3.0,1670.0,0.0,100.0,46.388888888888886,45.0,0.0,80.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,5352.0,0.0,292.0,148.66666666666666,173.0,17.0,242.00000000000003
18,c9cf753cfdf77fc2,0,0,0,0.0,0.0,0.0,0.0,486,5,35,14.294117647058824,14.0,9.0,15.0,1826.0,23.0,85.0,53.705882352941174,48.0,44.0,62.0,1606,7,88,47.23529411764706,44.0,36.0,51.0,322,1,28,9.470588235294118,7.0,4.0,10.0,96,0,8,2.823529411764706,2.0,1.0,4.0,68,0,6,2.0,2.0,0.0,3.0,248,2,17,7.294117647058823,6.0,4.0,9.0,66,0,7,1.9411764705882353,0.0,0.0,3.0,172,0,18,5.0588235294117645,1.0,0.0,9.0,24,0,2,0.7058823529411765,1.0,0.0,1.0,1204.0,0.0,100.0,46.30769230769231,50.0,20.0,66.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,3580.0,0.0,238.00000000000003,105.29411764705883,122.00000000000001,2.0,165.0
19,3738e68d2261e60f,18,0,2,0.13043478260869565,0.0,0.0,0.0,2208,0,54,16.0,14.0,7.0,19.0,6316.0,0.0,83.0,45.768115942028984,45.0,38.0,54.0,5288,4,103,38.31884057971015,34.0,26.0,51.0,1264,0,38,9.159420289855072,7.0,3.0,12.0,416,0,14,3.0144927536231885,2.0,1.0,4.0,528,0,11,3.8260869565217392,3.0,1.0,6.0,1870,0,54,13.55072463768116,9.0,5.0,17.0,278,0,12,2.0144927536231885,1.0,0.0,3.0,60,0,7,0.43478260869565216,0.0,0.0,0.0,14,0,2,0.10144927536231885,0.0,0.0,0.0,1200.0,0.0,100.0,40.0,0.0,0.0,100.0,12,0,2,0.08695652173913043,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,2860.0,0.0,237.00000000000003,20.72463768115942,3.0,0.0,24.0
20,01b352b6a9074d5c,4,0,1,0.25,0.0,0.0,0.25,436,5,64,27.25,24.5,11.5,39.0,710.0,29.0,66.0,44.375,38.0,33.5,58.0,1004,13,132,62.75,61.5,30.0,85.0,248,4,50,15.5,10.5,7.75,17.0,62,0,13,3.875,3.0,0.0,5.0,126,1,19,7.875,7.0,2.75,10.5,368,5,39,23.0,24.0,9.25,37.25,30,0,9,1.875,0.5,0.0,1.75,38,0,18,2.375,0.0,0.0,0.25,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,116.00000000000001,0.0,58.00000000000001,7.250000000000001,0.0,0.0,0.0
21,d3df1add9d9a7efb,14,0,1,0.17073170731707318,0.0,0.0,0.0,1002,1,36,12.21951219512195,11.0,6.0,17.0,4066.0,11.0,95.0,49.58536585365854,50.0,41.0,65.0,2014,6,55,24.5609756097561,24.0,16.0,29.0,822,0,35,10.024390243902438,10.0,4.0,13.0,144,0,5,1.7560975609756098,2.0,1.0,3.0,36,0,2,0.43902439024390244,0.0,0.0,1.0,382,0,18,4.658536585365853,3.0,1.0,6.0,160,0,11,1.951219512195122,1.0,0.0,3.0,460,0,33,5.609756097560975,0.0,0.0,10.0,18,0,2,0.21951219512195122,0.0,0.0,0.0,1332.0,0.0,100.0,27.75,0.0,0.0,54.0,0,0,0,0.0,0.0,0.0,0.0,6,0,1,0.07317073170731707,0.0,0.0,0.0,2972.0,0.0,178.0,36.24390243902439,10.0,0.0,70.0
22,c727c7d31c50c4cf,2,0,1,0.1111111111111111,0.0,0.0,0.0,190,0,19,10.555555555555555,9.0,9.0,14.0,822.0,0.0,73.0,45.666666666666664,48.0,37.0,57.0,444,1,42,24.666666666666668,26.0,18.0,35.0,78,0,8,4.333333333333333,5.0,2.0,7.0,92,0,16,5.111111111111111,5.0,1.0,8.0,20,0,3,1.1111111111111112,1.0,0.0,2.0,78,0,9,4.333333333333333,4.0,3.0,5.0,82,0,11,4.555555555555555,5.0,2.0,6.0,30,0,15,1.6666666666666667,0.0,0.0,0.0,4,0,1,0.2222222222222222,0.0,0.0,0.0,300.0,0.0,100.0,30.0,0.0,0.0,50.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,922.0,0.0,252.00000000000003,51.22222222222222,10.0,2.0,44.0
23,c0ed7b208197e8de,0,0,0,0.0,0.0,0.0,0.0,44,6,16,11.0,11.0,6.0,16.0,142.0,33.0,38.0,35.5,35.5,33.0,38.0,146,31,42,36.5,36.5,31.0,42.0,30,4,11,7.5,7.5,4.0,11.0,4,1,1,1.0,1.0,1.0,1.0,10,1,4,2.5,2.5,1.0,4.0,44,6,16,11.0,11.0,6.0,16.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,16d09e800ad7ec79,2,0,1,0.16666666666666666,0.0,0.0,0.0,122,5,14,10.166666666666666,11.0,7.0,13.0,700.0,45.0,77.0,58.333333333333336,55.5,47.0,70.0,544,26,75,45.333333333333336,36.5,29.0,69.0,96,2,13,8.0,8.5,6.0,10.0,20,0,7,1.6666666666666667,1.0,0.0,1.0,6,0,3,0.5,0.0,0.0,0.0,32,0,9,2.6666666666666665,1.5,1.0,3.0,10,0,2,0.8333333333333334,0.5,0.0,2.0,80,0,13,6.666666666666667,7.0,2.0,11.0,16,0,4,1.3333333333333333,1.0,0.0,2.0,398.0,33.0,66.0,49.75,50.0,45.75,54.0,8,0,2,0.6666666666666666,0.5,0.0,1.0,4,0,1,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,e64b96c07d7ce999,12,0,2,0.375,0.0,0.0,1.0,766,0,50,23.9375,25.0,13.0,34.25,1344.0,0.0,60.0,42.0,42.0,40.0,48.25,1712,1,97,53.5,54.5,37.75,70.5,446,0,35,13.9375,13.0,8.25,19.25,86,0,7,2.6875,2.5,1.0,3.75,234,0,21,7.3125,6.5,2.75,10.25,674,0,50,21.0625,19.5,9.0,32.5,28,0,3,0.875,0.0,0.0,2.0,64,0,9,2.0,0.0,0.0,4.0,12,0,2,0.375,0.0,0.0,1.0,780.0,0.0,100.0,55.714285714285715,50.0,10.0,100.0,0,0,0,0.0,0.0,0.0,0.0,2,0,1,0.0625,0.0,0.0,0.0,432.0,0.0,75.0,13.5,5.0,0.0,13.25
26,4c288a2b250bb576,0,0,0,0.0,0.0,0.0,0.0,254,7,26,14.11111111111111,12.0,7.0,21.0,710.0,25.0,57.0,39.44444444444444,32.0,25.0,54.0,658,28,49,36.55555555555556,37.0,32.0,39.0,158,3,18,8.777777777777779,7.0,6.0,14.0,42,0,6,2.3333333333333335,2.0,1.0,3.0,54,0,9,3.0,2.0,2.0,4.0,226,6,24,12.555555555555555,10.0,7.0,19.0,22,0,6,1.2222222222222223,1.0,0.0,1.0,6,0,3,0.3333333333333333,0.0,0.0,0.0,2,0,1,0.1111111111111111,0.0,0.0,0.0,200.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,222.0,0.0,85.0,12.333333333333334,0.0,0.0,10.0
27,5140122c3eecd307,2,0,1,0.3333333333333333,0.0,0.0,0.75,126,17,25,21.0,21.0,18.0,24.0,208.0,26.0,43.0,34.666666666666664,35.0,28.25,41.0,370,48,78,61.666666666666664,59.0,50.75,73.25,70,4,16,11.666666666666666,15.0,6.75,15.75,8,1,2,1.3333333333333333,1.0,1.0,1.75,48,4,12,8.0,8.0,5.0,11.0,108,17,19,18.0,18.0,17.25,18.75,6,0,2,1.0,1.0,0.25,1.75,12,0,6,2.0,0.0,0.0,4.5,2,0,1,0.3333333333333333,0.0,0.0,0.75,200.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,10.0,0.0,5.0,1.6666666666666667,0.0,0.0,3.75
28,00debc804e2b1cd4,6,0,2,0.3333333333333333,0.0,0.0,0.0,164,0,20,9.11111111111111,10.0,4.0,11.0,826.0,0.0,83.0,45.888888888888886,50.0,25.0,57.0,400,5,40,22.22222222222222,21.0,15.0,28.0,96,0,20,5.333333333333333,4.0,2.0,5.0,38,0,8,2.111111111111111,1.0,0.0,3.0,30,0,4,1.6666666666666667,1.0,0.0,3.0,90,0,11,5.0,4.0,4.0,7.0,38,0,10,2.111111111111111,1.0,0.0,2.0,36,0,12,2.0,0.0,0.0,2.0,14,0,2,0.7777777777777778,0.0,0.0,2.0,496.0,0.0,66.0,41.333333333333336,58.0,0.0,66.0,2,0,1,0.1111111111111111,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,694.0,0.0,146.0,38.55555555555556,28.0,5.0,38.0
29,c9f6385af6df66d7,0,0,0,0.0,0.0,0.0,0.0,128,11,23,16.0,15.0,12.5,18.5,530.0,54.0,81.0,66.25,65.0,59.25,72.0,250,20,39,31.25,33.0,26.0,38.25,42,3,7,5.25,5.5,3.75,7.0,74,2,16,9.25,9.5,7.25,11.5,12,0,3,1.5,1.5,0.75,2.25,32,2,6,4.0,4.0,2.75,5.25,58,2,12,7.25,7.5,5.75,9.0,38,3,6,4.75,5.0,3.75,6.0,10,1,2,1.25,1.0,1.0,1.25,532.0,33.0,100.0,66.5,66.5,33.0,100.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,904.0,86.0,152.0,113.0,107.0,95.75,124.25000000000001
30,31ee470ef5dc8d7f,24,0,1,0.27906976744186046,0.0,0.0,1.0,1770,4,45,20.58139534883721,22.0,11.0,28.75,4028.0,21.0,80.0,46.83720930232558,47.0,40.0,54.0,4294,6,86,49.93023255813954,53.0,36.25,64.5,936,1,30,10.883720930232558,9.0,5.25,15.75,216,0,12,2.511627906976744,2.0,1.0,3.0,618,0,20,7.186046511627907,7.0,2.0,11.0,1380,1,37,16.046511627906977,13.0,9.0,24.0,218,0,13,2.5348837209302326,2.0,1.0,3.75,172,0,20,2.0,0.0,0.0,2.0,20,0,1,0.23255813953488372,0.0,0.0,0.0,1766.0,0.0,100.0,58.86666666666667,100.0,0.0,100.0,4,0,1,0.046511627906976744,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,2288.0,0.0,143.0,26.6046511627907,13.0,0.25,34.0
31,aa6e591c2a2cdecd,4,0,1,0.4,0.0,0.0,1.0,160,9,21,16.0,17.0,14.0,19.0,348.0,24.0,60.0,34.8,33.0,24.0,33.0,570,28,83,57.0,57.0,53.0,64.0,130,5,18,13.0,14.0,13.0,15.0,20,0,5,2.0,1.0,1.0,3.0,10,0,2,1.0,1.0,1.0,1.0,116,6,20,11.6,11.0,7.0,14.0,26,1,6,2.6,2.0,2.0,2.0,18,0,6,1.8,0.0,0.0,3.0,6,0,2,0.6,0.0,0.0,1.0,200.0,0.0,50.0,33.333333333333336,50.0,12.5,50.0,2,0,1,0.2,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,522.0,18.0,90.0,52.2,46.0,29.000000000000004,78.0
